,castTotalLikes,directorLikes,actor1likes,movieLikes,fbPosters,year,duration,genre,contentRating,criticReviews,userReviews,userVotes,rating
1052,33548,446.0,23000.0,0,1.0,2007.0,122.0,Adventure,R,295.0,560.0,237872,7.8
1053,16967,118.0,14000.0,38000,0.0,2014.0,115.0,Action,PG-13,222.0,323.0,133436,6.0
1054,3768,0.0,3000.0,0,1.0,1998.0,123.0,Crime,R,158.0,307.0,71708,7.0
1055,3718,0.0,2000.0,0,1.0,1996.0,96.0,Comedy,PG-13,72.0,345.0,122347,6.0
1056,371,375.0,113.0,522,0.0,1998.0,110.0,Drama,Unrated,34.0,55.0,5639,7.8
1057,2096,631.0,678.0,2000,1.0,1990.0,105.0,Action,PG,72.0,164.0,47819,6.1
1058,4660,323.0,1000.0,0,0.0,1999.0,113.0,Crime,R,152.0,419.0,73068,6.8
1059,4796,545.0,919.0,0,1.0,2001.0,132.0,Biography,PG-13,89.0,210.0,22447,6.4
1060,15192,270.0,13000.0,0,1.0,1982.0,93.0,Action,R,145.0,376.0,172489,7.7
1061,95,0.0,29.0,0,0.0,1972.0,115.0,Drama,PG,144.0,236.0,54057,8.1
1062,6863,0.0,4000.0,261,3.0,2006.0,75.0,Adventure,PG,93.0,71.0,8693,4.5
1063,8349,350.0,8000.0,616,1.0,1996.0,108.0,Drama,R,46.0,97.0,11913,5.8
1064,12344,29.0,8000.0,0,1.0,1997.0,105.0,Comedy,PG-13,84.0,169.0,98199,6.3
1065,9176,148.0,8000.0,881,4.0,2001.0,102.0,Comedy,PG-13,142.0,343.0,47573,5.7
1066,15658,22000.0,14000.0,0,0.0,2002.0,118.0,Drama,R,185.0,651.0,218771,7.2
1067,6315,906.0,1000.0,3000,2.0,1996.0,111.0,Action,PG-13,143.0,286.0,97838,7.6
1068,14619,39.0,13000.0,0,1.0,2010.0,81.0,Action,PG-13,178.0,176.0,45729,4.7
1069,33233,380.0,18000.0,975,1.0,1996.0,116.0,Action,R,65.0,107.0,40126,6.6
1070,2070,293.0,509.0,0,1.0,1997.0,86.0,Comedy,PG-13,73.0,243.0,220392,6.8
1071,2104,65.0,788.0,0,1.0,2016.0,127.0,Biography,R,72.0,29.0,2581,7.3
1072,2704,92.0,1000.0,115,1.0,1981.0,140.0,Drama,PG,10.0,16.0,491,2.7
1073,3244,32.0,924.0,0,2.0,1994.0,91.0,Comedy,PG,35.0,85.0,60884,4.8
1074,16410,118.0,14000.0,63000,0.0,2012.0,98.0,Action,PG-13,358.0,461.0,238671,6.3
1075,3629,119.0,807.0,0,7.0,2003.0,84.0,Comedy,PG-13,151.0,347.0,111526,5.5
1076,1574,80.0,545.0,0,1.0,2000.0,109.0,Action,PG-13,140.0,370.0,137377,6.2
1077,17925,40.0,14000.0,0,0.0,2008.0,93.0,Action,PG,201.0,212.0,85323,5.8
1078,15362,0.0,11000.0,1000,2.0,2004.0,113.0,Comedy,G,77.0,152.0,53687,5.7
1079,30063,79.0,18000.0,0,0.0,1993.0,141.0,Crime,PG-13,43.0,89.0,59569,6.5
1080,4043,541.0,821.0,1000,3.0,1994.0,119.0,Crime,PG-13,39.0,94.0,45798,6.7
1081,14868,0.0,11000.0,22000,1.0,2007.0,97.0,Adventure,PG-13,207.0,310.0,184795,7.4
1082,12757,176.0,11000.0,0,1.0,1992.0,117.0,Action,R,47.0,137.0,81442,6.9
1083,6292,126.0,3000.0,0,0.0,2005.0,101.0,Comedy,PG-13,132.0,228.0,43358,5.5
1084,37321,777.0,20000.0,86000,2.0,2013.0,153.0,Crime,R,454.0,620.0,383591,8.1
1085,22370,845.0,18000.0,0,2.0,2001.0,122.0,Crime,R,109.0,633.0,305929,7.7
1086,26998,23.0,25000.0,19000,3.0,1999.0,102.0,Adventure,PG,213.0,609.0,123558,7.3
1087,1645,322.0,1000.0,0,7.0,2001.0,83.0,Comedy,R,127.0,548.0,119590,5.2
1088,1336,33.0,970.0,26000,3.0,2011.0,103.0,Adventure,PG,398.0,252.0,75176,7.1
1089,3174,45.0,886.0,0,1.0,1998.0,110.0,Action,R,184.0,582.0,191437,7.1
1090,20299,49.0,17000.0,0,0.0,2005.0,136.0,Drama,PG-13,127.0,209.0,92702,7.2
1091,758,50.0,521.0,0,0.0,2002.0,91.0,Drama,R,167.0,350.0,57281,6.5
1092,3717,49.0,2000.0,0,0.0,1997.0,89.0,Action,PG-13,119.0,271.0,73539,4.6
1093,3106,18.0,811.0,0,5.0,2000.0,107.0,Comedy,PG-13,155.0,379.0,90539,5.6
1094,28886,628.0,14000.0,52000,9.0,2003.0,129.0,Comedy,R,218.0,1004.0,318634,7.7
1095,24205,487.0,18000.0,0,0.0,1998.0,95.0,Adventure,G,117.0,317.0,211226,7.2
1096,41636,117.0,40000.0,0,1.0,2001.0,122.0,Horror,R,208.0,541.0,124765,6.8
1097,13331,49.0,13000.0,0,2.0,1994.0,110.0,Action,R,38.0,116.0,50148,5.4
1098,3648,41.0,982.0,1000,0.0,1996.0,135.0,Comedy,R,48.0,73.0,37911,6.3
1099,7493,5.0,6000.0,0,0.0,1968.0,111.0,Comedy,Unrated,8.0,61.0,5888,7.2
1100,27351,58.0,14000.0,743,1.0,2005.0,95.0,Comedy,PG,94.0,118.0,30255,5.6
1101,14073,37.0,11000.0,10000,0.0,2005.0,109.0,Adventure,PG,276.0,1053.0,155745,6.8
1102,4604,38.0,1000.0,531,1.0,2004.0,93.0,Comedy,PG,59.0,91.0,9380,4.3
1103,16225,85.0,14000.0,0,1.0,2007.0,94.0,Action,R,216.0,348.0,149549,6.3
1104,49743,153.0,35000.0,12000,0.0,2014.0,117.0,Comedy,PG-13,173.0,184.0,87165,6.5
1105,3757,61.0,1000.0,0,1.0,2006.0,112.0,Adventure,PG-13,99.0,116.0,21215,6.4
1106,12161,161.0,11000.0,0,1.0,1994.0,111.0,Action,PG-13,42.0,69.0,32544,6.3
1107,2965,0.0,1000.0,0,1.0,1995.0,96.0,Drama,PG,25.0,47.0,20688,5.9
1108,1948,0.0,749.0,28000,4.0,2012.0,141.0,Crime,R,339.0,269.0,104301,6.5
1109,1102,160.0,550.0,2000,1.0,2004.0,94.0,Action,PG-13,127.0,355.0,79141,6.5
1110,1461,29.0,427.0,2000,1.0,2003.0,87.0,Action,PG,122.0,285.0,114692,6.1
1111,33822,8.0,12000.0,593,1.0,2006.0,88.0,Adventure,PG,105.0,70.0,30055,5.9
1112,2449,0.0,913.0,11000,3.0,1984.0,177.0,Action,PG-13,144.0,569.0,97087,6.6
1113,5405,278.0,5000.0,14000,0.0,2007.0,133.0,Drama,PG-13,156.0,524.0,91860,7.4
1114,53895,0.0,29000.0,0,0.0,2008.0,119.0,Drama,R,323.0,414.0,152591,7.3
1115,15053,503.0,13000.0,0,2.0,2006.0,102.0,Action,PG-13,199.0,305.0,112769,6.6
1116,15990,326.0,14000.0,0,0.0,2008.0,101.0,Action,PG-13,164.0,214.0,81523,5.6
1117,3855,29.0,2000.0,451,1.0,1996.0,91.0,Action,R,39.0,80.0,15455,5.3
1118,2348,11000.0,905.0,0,0.0,1996.0,117.0,Comedy,PG-13,43.0,81.0,24757,6.0
1119,3423,13.0,1000.0,916,3.0,2009.0,86.0,Adventure,PG,82.0,55.0,16580,5.4
1120,793,0.0,723.0,0,0.0,2001.0,124.0,Crime,R,150.0,531.0,42621,6.8
1121,24351,38.0,11000.0,0,3.0,2005.0,134.0,Comedy,PG-13,168.0,409.0,35140,6.4
1122,578,38.0,409.0,46000,0.0,2012.0,95.0,Action,R,432.0,588.0,203461,7.1
1123,3855,23.0,1000.0,0,0.0,1996.0,100.0,Action,PG,60.0,148.0,27648,4.9
1124,15006,0.0,13000.0,652,2.0,2000.0,220.0,Drama,PG-13,85.0,183.0,11388,5.8
1125,21130,0.0,12000.0,915,0.0,1995.0,212.0,Biography,R,83.0,161.0,23996,7.1
1126,2507,2000.0,854.0,15000,2.0,2010.0,128.0,Mystery,PG-13,343.0,349.0,132423,7.2
1127,6558,208.0,3000.0,0,0.0,1998.0,106.0,Action,R,106.0,273.0,26551,6.0
1128,26982,0.0,23000.0,0,0.0,2008.0,160.0,Action,R,158.0,182.0,15697,6.0
1129,949,611.0,879.0,0,2.0,2006.0,114.0,Drama,R,189.0,229.0,36455,7.0
1130,12166,15.0,12000.0,0,1.0,2008.0,99.0,Action,R,125.0,154.0,48245,5.4
1131,13917,188.0,11000.0,892,2.0,2002.0,74.0,Comedy,PG-13,87.0,186.0,17307,6.5
1132,538,179.0,267.0,0,0.0,2007.0,139.0,Drama,R,115.0,115.0,19114,6.4
1134,2457,170.0,849.0,68,2.0,1997.0,103.0,Action,R,24.0,41.0,3803,4.9
1135,661,32.0,219.0,17000,1.0,2011.0,101.0,Action,PG,152.0,142.0,89568,6.3
1136,3090,11.0,719.0,0,0.0,2012.0,91.0,Action,PG,12.0,66.0,4377,1.7
1137,3133,0.0,1000.0,89000,1.0,2012.0,130.0,Biography,R,656.0,695.0,452465,7.7
1138,13357,99.0,11000.0,0,1.0,1993.0,130.0,Action,PG-13,119.0,270.0,213668,7.8
1139,21554,72.0,18000.0,0,1.0,2010.0,110.0,Action,PG-13,161.0,135.0,96565,5.5
1140,37076,272.0,22000.0,0,3.0,1996.0,147.0,Crime,R,73.0,259.0,154487,7.5
1141,15662,170.0,13000.0,0,0.0,1985.0,96.0,Action,R,96.0,217.0,117606,6.4
1142,26907,13.0,23000.0,353,1.0,1996.0,118.0,Drama,R,28.0,62.0,13995,5.6
1143,1178,3.0,1000.0,0,0.0,1940.0,88.0,Animation,Approved,105.0,147.0,90360,7.5
1144,14255,517.0,12000.0,1000,0.0,1980.0,325.0,Adventure,R,102.0,189.0,9830,6.8
1145,2998,235.0,956.0,0,1.0,2006.0,102.0,Action,R,206.0,502.0,156225,6.8
1146,12876,118.0,11000.0,11000,2.0,2015.0,110.0,Drama,PG-13,159.0,91.0,28618,6.0
1147,1801,835.0,670.0,0,1.0,2000.0,136.0,Drama,PG-13,137.0,297.0,73006,7.3
1148,23864,84.0,12000.0,0,1.0,2000.0,103.0,Comedy,PG-13,116.0,194.0,34597,6.0
1149,22383,255.0,11000.0,0,1.0,2005.0,103.0,Action,R,177.0,303.0,85198,7.0
1150,132,16.0,44.0,0,3.0,2002.0,90.0,Comedy,R,99.0,403.0,46158,5.1
1151,14244,521.0,10000.0,0,0.0,1993.0,154.0,Drama,R,56.0,142.0,88844,6.8
1152,1066,23.0,405.0,0,1.0,2010.0,99.0,Drama,PG-13,117.0,75.0,47364,6.5
1153,27834,165.0,26000.0,16000,0.0,2011.0,93.0,Action,R,252.0,181.0,117999,6.6
1154,19968,97.0,17000.0,39000,2.0,2012.0,109.0,Action,R,375.0,345.0,408302,7.2
1155,9255,50.0,8000.0,11000,1.0,1999.0,124.0,Comedy,PG-13,150.0,602.0,203269,7.0
1156,1817,91.0,579.0,0,0.0,2000.0,84.0,Adventure,G,187.0,358.0,140499,7.0
1157,24534,29.0,22000.0,0,1.0,2004.0,90.0,Comedy,PG-13,108.0,268.0,106909,5.9
1158,3841,71.0,723.0,0,1.0,1992.0,117.0,Comedy,R,21.0,41.0,20183,5.4
1159,4825,176.0,975.0,24000,7.0,2013.0,123.0,Action,R,270.0,380.0,133177,6.6
1160,2957,311.0,940.0,0,2.0,1963.0,251.0,Biography,Approved,72.0,192.0,21554,7.0
1161,6727,153.0,4000.0,17000,2.0,2012.0,105.0,Action,PG,154.0,112.0,74169,6.5
1162,15571,73.0,11000.0,893,1.0,2002.0,115.0,Crime,PG-13,114.0,175.0,30077,6.3
1163,13716,0.0,12000.0,0,0.0,1996.0,122.0,Comedy,PG-13,27.0,71.0,11453,6.5
1164,1651,89.0,650.0,0,0.0,2002.0,119.0,Drama,PG-13,166.0,460.0,63677,6.5
1165,2134,119.0,468.0,0,1.0,2009.0,81.0,Comedy,R,288.0,396.0,119622,5.8
1166,2371,46.0,683.0,0,0.0,1989.0,133.0,Action,PG-13,117.0,317.0,74009,6.6
1167,15369,308.0,10000.0,20000,2.0,2011.0,100.0,Fantasy,PG-13,291.0,283.0,91151,5.4
1168,33585,17.0,22000.0,748,1.0,2001.0,120.0,Action,R,151.0,265.0,42547,6.1
1169,7723,5.0,5000.0,0,0.0,1993.0,104.0,Adventure,PG,36.0,290.0,38203,4.0
1170,12076,487.0,12000.0,10000,2.0,2005.0,122.0,Crime,R,168.0,437.0,248123,7.6
1171,6229,611.0,5000.0,0,4.0,2002.0,80.0,Action,PG-13,283.0,841.0,149414,7.9
1172,3301,30.0,922.0,19000,1.0,2012.0,91.0,Action,PG-13,127.0,169.0,34203,5.3
1173,12239,133.0,11000.0,50000,4.0,2014.0,112.0,Comedy,R,293.0,835.0,247020,6.6
1174,2056,19.0,624.0,0,1.0,2010.0,100.0,Action,R,95.0,102.0,22309,6.3
1176,1342,0.0,1000.0,0,4.0,2009.0,105.0,Action,R,213.0,71.0,24657,7.2
1177,1954,161.0,1000.0,0,0.0,2002.0,110.0,Drama,R,119.0,564.0,187181,7.0
1179,18761,241.0,13000.0,0,1.0,2001.0,144.0,Action,PG-13,167.0,658.0,137003,6.9
1180,1134,4.0,687.0,505,1.0,2003.0,108.0,Action,PG-13,98.0,132.0,29861,5.2
1181,17540,0.0,13000.0,14000,0.0,1999.0,107.0,Drama,PG-13,234.0,2073.0,704766,8.1
1182,362,20.0,107.0,11000,6.0,2012.0,102.0,Action,PG-13,258.0,153.0,125198,6.6
1183,2085,64.0,734.0,11000,0.0,2011.0,100.0,Comedy,PG,108.0,125.0,34809,6.2
1184,2004,80.0,668.0,0,0.0,1984.0,126.0,Action,PG,81.0,235.0,126907,7.2
1185,83012,737.0,34000.0,63000,5.0,2013.0,138.0,Crime,R,538.0,751.0,358416,7.3
1186,18656,98.0,16000.0,10000,1.0,2009.0,108.0,Comedy,PG-13,224.0,273.0,227824,6.7
1187,2129,78.0,984.0,0,0.0,1999.0,105.0,Crime,R,129.0,336.0,56646,6.4
1188,3660,0.0,1000.0,12000,0.0,1989.0,108.0,Adventure,PG,125.0,327.0,340085,7.8
1189,32325,0.0,19000.0,83000,0.0,2014.0,89.0,Action,R,433.0,918.0,327367,6.4
1190,4585,456.0,1000.0,101000,0.0,2015.0,129.0,Drama,R,362.0,1360.0,220020,4.1
1191,22935,0.0,13000.0,681,3.0,2003.0,84.0,Action,PG,93.0,188.0,40227,4.1
1192,31349,541.0,18000.0,0,3.0,1996.0,149.0,Crime,R,71.0,236.0,99558,7.4
1193,7014,189.0,3000.0,0,15.0,2003.0,94.0,Comedy,PG,104.0,288.0,75152,5.8
1194,1261,532.0,480.0,58000,0.0,2013.0,121.0,Action,R,319.0,420.0,203963,7.6
1195,16751,545.0,15000.0,0,3.0,1992.0,128.0,Comedy,PG,41.0,166.0,71754,7.2
1196,2676,0.0,1000.0,40000,0.0,2016.0,134.0,Horror,R,300.0,279.0,64989,7.8
1197,10555,21000.0,10000.0,74000,0.0,2010.0,120.0,Biography,PG-13,556.0,696.0,479453,7.7
1198,318,42.0,97.0,12000,7.0,2009.0,129.0,Comedy,PG-13,161.0,203.0,132048,6.4
1199,5855,119.0,2000.0,1000,8.0,2006.0,89.0,Comedy,PG-13,151.0,410.0,93748,5.1
1200,600,0.0,287.0,0,4.0,2000.0,116.0,Horror,R,212.0,734.0,98535,5.5
1201,3986,0.0,1000.0,0,0.0,1990.0,118.0,Adventure,PG,111.0,263.0,283480,7.4
1202,12556,164.0,8000.0,14000,2.0,2015.0,107.0,Comedy,R,173.0,144.0,85629,6.0
1203,42220,0.0,18000.0,14000,0.0,1992.0,155.0,Fantasy,R,181.0,654.0,143835,7.5
1204,13321,0.0,11000.0,13000,2.0,2009.0,123.0,Biography,PG-13,252.0,277.0,79264,7.0
1205,16911,241.0,11000.0,28000,0.0,2013.0,128.0,Biography,PG-13,216.0,200.0,66511,7.5
1206,36810,333.0,22000.0,0,1.0,1999.0,139.0,Crime,R,203.0,696.0,137891,7.3
1207,16179,101.0,13000.0,55000,1.0,2014.0,109.0,Comedy,PG-13,218.0,285.0,97045,5.7
1208,24300,155.0,23000.0,11000,1.0,2006.0,120.0,Adventure,PG,118.0,263.0,48806,7.3
1209,36010,278.0,22000.0,54000,2.0,2015.0,121.0,Comedy,PG-13,241.0,304.0,130661,7.2
1210,5178,167.0,2000.0,0,0.0,2016.0,102.0,Action,PG-13,119.0,58.0,28621,5.9
1211,2144,0.0,855.0,0,1.0,1992.0,117.0,Action,R,89.0,382.0,113068,7.8
1212,5074,138.0,904.0,0,0.0,2004.0,178.0,Biography,PG-13,209.0,433.0,110394,7.7
1213,3924,436.0,3000.0,13000,1.0,2005.0,147.0,Crime,R,374.0,1732.0,656640,8.1
1214,6775,38.0,2000.0,0,4.0,2008.0,90.0,Crime,PG-13,235.0,422.0,127528,6.6
1215,28928,29.0,24000.0,0,2.0,2009.0,105.0,Comedy,R,215.0,215.0,166194,7.1
1216,2842,101.0,700.0,0,2.0,2001.0,114.0,Comedy,PG-13,109.0,426.0,109445,5.9
1217,698,0.0,433.0,0,1.0,1991.0,206.0,Drama,R,125.0,442.0,113472,8.0
1218,19334,14.0,17000.0,663,0.0,2006.0,99.0,Comedy,PG-13,65.0,82.0,31968,4.6
1219,43917,563.0,24000.0,2000,0.0,2001.0,123.0,Adventure,R,125.0,344.0,87351,6.1
1220,2938,11000.0,769.0,35000,0.0,2014.0,137.0,Biography,PG-13,322.0,351.0,103589,7.2
1221,7009,23.0,2000.0,0,1.0,2009.0,102.0,Comedy,PG-13,191.0,185.0,146899,6.4
1222,2357,415.0,982.0,16000,2.0,2014.0,109.0,Comedy,PG-13,191.0,189.0,104481,6.0
1223,303717,160.0,164000.0,0,0.0,2009.0,82.0,Horror,R,221.0,290.0,75345,5.2
1224,16944,14000.0,15000.0,55000,0.0,2015.0,142.0,Drama,PG-13,459.0,355.0,178118,7.6
1225,2544,212.0,578.0,0,2.0,2001.0,106.0,Action,PG-13,131.0,411.0,86902,6.4
1226,2091,89.0,836.0,12000,2.0,2010.0,114.0,Comedy,R,222.0,197.0,147317,6.4
1227,2325,23.0,1000.0,0,2.0,2004.0,106.0,Comedy,PG-13,118.0,211.0,35508,6.1
1228,8610,287.0,4000.0,0,0.0,1998.0,108.0,Action,PG-13,100.0,139.0,77415,6.1
1229,7039,20.0,2000.0,0,0.0,1997.0,98.0,Action,R,70.0,209.0,52805,5.2
1230,17152,58.0,15000.0,0,1.0,2002.0,131.0,Action,PG-13,138.0,544.0,104991,7.7
1231,13943,65.0,11000.0,25000,1.0,2011.0,118.0,Crime,R,274.0,203.0,173848,7.3
1232,17152,174.0,14000.0,29000,3.0,2011.0,113.0,Action,PG-13,349.0,332.0,210542,6.9
1233,63986,22000.0,23000.0,49000,1.0,2006.0,130.0,Drama,PG-13,341.0,1100.0,844052,8.5
1234,30571,51.0,18000.0,12000,7.0,2014.0,116.0,Comedy,R,196.0,187.0,114294,6.3
1235,3361,7.0,3000.0,0,2.0,2013.0,89.0,Adventure,PG,83.0,44.0,20615,5.9
1236,848,0.0,708.0,14000,0.0,2006.0,139.0,Action,R,283.0,1043.0,236000,7.8
1237,1233,46.0,387.0,0,1.0,1987.0,130.0,Action,PG,105.0,271.0,69457,6.7
1238,4243,190.0,2000.0,17000,0.0,2010.0,107.0,Action,R,351.0,619.0,171418,6.4
1239,2179,425.0,954.0,263,3.0,1986.0,116.0,Comedy,PG,16.0,34.0,7900,5.9
1240,41293,192.0,40000.0,0,1.0,2004.0,96.0,Mystery,PG-13,195.0,531.0,147504,6.6
1241,18693,18.0,18000.0,0,0.0,2006.0,99.0,Drama,PG,175.0,548.0,114321,6.8
1242,1274,34.0,545.0,0,0.0,2005.0,104.0,Horror,PG-13,193.0,371.0,87447,6.5
1243,9069,54.0,3000.0,11000,0.0,2012.0,105.0,Comedy,PG,169.0,110.0,37398,6.6
1244,4298,10.0,1000.0,3000,2.0,2008.0,101.0,Comedy,PG-13,128.0,101.0,54421,5.8
1245,2281,16000.0,880.0,16000,1.0,2014.0,134.0,Biography,R,249.0,190.0,25465,6.9
1246,16762,0.0,13000.0,0,1.0,1997.0,135.0,Crime,PG-13,91.0,141.0,46221,7.1
1247,22318,326.0,21000.0,0,1.0,2003.0,98.0,Horror,R,207.0,376.0,89557,5.8
1248,37570,14000.0,12000.0,0,2.0,1997.0,155.0,Drama,R,77.0,227.0,56509,7.2
1249,519,323.0,472.0,694,2.0,1992.0,106.0,Adventure,PG-13,25.0,56.0,17443,6.0
1250,4324,25.0,1000.0,0,0.0,2007.0,102.0,Action,R,211.0,998.0,92789,4.7
1251,4634,80.0,3000.0,0,1.0,1994.0,95.0,Comedy,PG,19.0,39.0,49612,5.2
1252,26938,643.0,24000.0,0,2.0,2000.0,103.0,Drama,PG-13,101.0,180.0,20201,5.5
1253,2787,30.0,799.0,0,4.0,2007.0,95.0,Comedy,PG-13,175.0,291.0,81334,6.5
1254,390,99.0,176.0,42000,0.0,2011.0,109.0,Adventure,R,342.0,334.0,192462,7.0
1255,1070,98.0,405.0,0,1.0,2012.0,95.0,Comedy,PG-13,147.0,103.0,30394,5.8
1256,4486,0.0,2000.0,26000,0.0,2011.0,111.0,Horror,R,420.0,518.0,104119,6.2
1257,12970,541.0,12000.0,0,1.0,1999.0,123.0,Mystery,R,138.0,587.0,104564,6.5
1258,3044,0.0,720.0,0,1.0,1991.0,140.0,Biography,R,82.0,209.0,68159,7.2
1259,1488,52.0,683.0,0,2.0,2014.0,94.0,Comedy,R,201.0,158.0,84382,5.1
1260,1238,0.0,374.0,390,3.0,2000.0,94.0,Comedy,PG-13,82.0,130.0,10132,4.7
1261,3074,77.0,703.0,20000,0.0,2011.0,92.0,Horror,R,277.0,227.0,83788,5.9
1262,2913,6.0,711.0,445,1.0,1999.0,102.0,Comedy,PG-13,90.0,117.0,29968,5.8
1263,23920,75.0,18000.0,16000,2.0,2000.0,123.0,Drama,PG-13,157.0,660.0,95860,7.2
1264,1827,101.0,787.0,0,1.0,2005.0,104.0,Comedy,PG-13,124.0,208.0,36223,6.2
1266,3239,65.0,1000.0,702,1.0,2008.0,102.0,Comedy,PG-13,146.0,101.0,50199,5.7
1267,28927,3000.0,14000.0,24000,3.0,2014.0,136.0,Comedy,R,303.0,416.0,136093,6.1
1268,2711,85.0,924.0,0,0.0,1994.0,93.0,Action,PG-13,70.0,146.0,18723,6.0
1269,15595,335.0,15000.0,39000,1.0,2011.0,129.0,Adventure,PG-13,283.0,341.0,81298,6.9
1270,621,50.0,293.0,0,0.0,2010.0,107.0,Comedy,PG-13,212.0,156.0,58871,6.5
1271,3969,260.0,1000.0,0,0.0,2005.0,117.0,Biography,R,98.0,284.0,35834,5.0
1272,3753,18.0,2000.0,470,0.0,2000.0,116.0,Action,R,110.0,167.0,25346,5.7
1273,5917,0.0,3000.0,3000,1.0,2005.0,135.0,Drama,PG-13,146.0,754.0,41685,7.0
1274,4565,55.0,3000.0,394,0.0,2000.0,107.0,Crime,R,100.0,188.0,12093,5.1
1275,1335,39.0,607.0,279,2.0,1999.0,90.0,Comedy,PG-13,62.0,105.0,10446,5.3
1276,10469,287.0,10000.0,0,2.0,1996.0,99.0,Horror,PG-13,70.0,164.0,26051,4.4
1277,2888,0.0,964.0,299,0.0,2001.0,104.0,Action,PG-13,107.0,291.0,12856,4.7
1278,77823,56.0,20000.0,0,3.0,2008.0,115.0,Biography,PG-13,169.0,252.0,84357,6.7
1279,29484,7.0,18000.0,8000,1.0,2001.0,119.0,Drama,PG-13,94.0,274.0,70292,6.7
1280,960,81.0,327.0,0,0.0,2007.0,99.0,Horror,R,190.0,178.0,37412,5.7
1281,23737,17000.0,22000.0,0,0.0,1973.0,112.0,Crime,R,112.0,223.0,67797,7.4
1282,3126,545.0,783.0,680,1.0,1994.0,128.0,Comedy,PG-13,12.0,61.0,13830,6.1
1283,3432,118.0,877.0,15000,0.0,2011.0,112.0,Action,PG-13,201.0,203.0,76498,6.4
1284,14275,7.0,10000.0,0,0.0,1998.0,86.0,Adventure,G,34.0,67.0,11156,6.2
1285,34377,105.0,22000.0,416,1.0,2002.0,108.0,Crime,R,104.0,166.0,21319,6.2
1286,3821,34.0,978.0,0,1.0,1999.0,128.0,Drama,PG-13,55.0,106.0,11232,5.9
1287,5039,33.0,1000.0,0,0.0,2004.0,84.0,Action,PG-13,86.0,207.0,23747,4.0
1288,17877,17.0,14000.0,309,2.0,1996.0,111.0,Drama,R,50.0,60.0,16741,6.2
1289,18913,719.0,16000.0,0,0.0,1995.0,131.0,Drama,NC-17,181.0,450.0,49874,4.6
1290,7243,0.0,4000.0,0,1.0,2006.0,123.0,Biography,PG-13,260.0,619.0,79892,6.4
1291,14008,58.0,12000.0,555,3.0,1995.0,101.0,Action,R,40.0,60.0,14226,5.9
1292,14463,19.0,13000.0,604,1.0,2000.0,102.0,Action,R,102.0,284.0,27305,5.1
1293,7099,171.0,6000.0,54000,0.0,2012.0,114.0,Drama,PG-13,371.0,322.0,145270,7.6
1294,3374,124.0,636.0,754,2.0,1987.0,107.0,Action,PG-13,49.0,126.0,8692,4.2
1295,24770,0.0,13000.0,15000,0.0,2009.0,87.0,Adventure,PG,335.0,245.0,139114,7.8
1296,12566,65.0,11000.0,835,2.0,2002.0,103.0,Comedy,PG-13,86.0,128.0,19364,5.8
1297,2125,0.0,782.0,630,2.0,1992.0,99.0,Comedy,PG-13,40.0,66.0,17365,5.9
1298,809,0.0,326.0,39000,0.0,2001.0,122.0,Comedy,R,242.0,1314.0,534262,8.4
1299,3974,29.0,976.0,849,1.0,2004.0,91.0,Comedy,PG,70.0,111.0,17722,4.8
1300,3639,14.0,865.0,0,4.0,2004.0,103.0,Comedy,R,135.0,146.0,43442,6.2
1301,1702,42.0,875.0,0,3.0,2012.0,107.0,Biography,PG,125.0,66.0,15231,6.5
1302,4327,22.0,2000.0,579,1.0,1999.0,106.0,Drama,PG-13,54.0,111.0,10413,6.3
1303,4262,37.0,2000.0,612,1.0,2002.0,101.0,Crime,R,104.0,388.0,17309,3.3
1304,20503,80.0,14000.0,0,3.0,2009.0,109.0,Action,PG-13,157.0,157.0,35990,5.9
1305,12876,118.0,11000.0,11000,2.0,2015.0,110.0,Drama,PG-13,159.0,91.0,28618,6.0
1306,3096,0.0,1000.0,0,0.0,2003.0,89.0,Comedy,PG-13,78.0,147.0,46205,5.8
1307,4103,92.0,1000.0,866,2.0,2008.0,100.0,Comedy,R,88.0,25.0,7794,6.5
1308,1883,5.0,521.0,328,0.0,1980.0,119.0,Action,PG,32.0,70.0,2933,4.7
1309,4024,7.0,2000.0,401,0.0,1999.0,83.0,Action,R,75.0,162.0,24216,4.1
1310,14127,22.0,12000.0,10000,0.0,2009.0,108.0,Action,R,219.0,310.0,121432,6.8
1311,2664,39.0,1000.0,892,4.0,2001.0,102.0,Drama,R,83.0,207.0,19986,6.2
1312,4123,18.0,3000.0,158,0.0,2002.0,93.0,Action,PG-13,53.0,82.0,4821,4.5
1313,1149,8.0,545.0,565,3.0,2001.0,84.0,Comedy,PG-13,61.0,98.0,15130,5.8
1314,11623,0.0,11000.0,15000,0.0,2007.0,107.0,Adventure,R,308.0,801.0,190132,7.3
1315,222,48.0,61.0,0,8.0,2012.0,91.0,Comedy,PG-13,70.0,93.0,30842,5.9
1316,2449,0.0,795.0,211,1.0,2008.0,94.0,Adventure,PG,41.0,26.0,2458,4.4
1317,1686,180.0,1000.0,0,0.0,2015.0,115.0,Action,R,224.0,110.0,28429,5.8
1318,15638,13.0,15000.0,823,3.0,2006.0,93.0,Action,PG,66.0,187.0,20201,5.1
1319,2288,154.0,884.0,0,0.0,2007.0,105.0,Drama,PG-13,253.0,491.0,186982,6.9
1320,13821,34.0,11000.0,12000,1.0,1995.0,107.0,Comedy,PG-13,79.0,223.0,54650,6.2
